OGR_FID,studentID,courseID,courseName,year,semester,unit,fieldID,entranceYear,takenTime,recomTime,startTime(G),startTime,date
498537,e89bce4345cdec86c66ea2519fa7723d,23105057,?????????????  ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
498538,e89bce4345cdec86c66ea2519fa7723d,23152116,???????? ? ???????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
498539,e89bce4345cdec86c66ea2519fa7723d,23151191,???? ?????,1394,2,2,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
498540,e89bce4345cdec86c66ea2519fa7723d,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
498541,e89bce4345cdec86c66ea2519fa7723d,23151237,????? ????????? ????? ??? ????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
498542,e89bce4345cdec86c66ea2519fa7723d,23153368,????????? ??????? ????? ???????,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
498543,e89bce4345cdec86c66ea2519fa7723d,23111037,????????? ?????? ???? ????? - 1,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
498545,e89bce4345cdec86c66ea2519fa7723d,23151146,??????? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
498546,e89bce4345cdec86c66ea2519fa7723d,23151180,????? ?????? ? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
498549,e89bce4345cdec86c66ea2519fa7723d,23152296,????????? ???????? ????? ?? ??? ????????,1395,1,1,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
498550,e89bce4345cdec86c66ea2519fa7723d,23153028,??????????? -1,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
498551,e89bce4345cdec86c66ea2519fa7723d,23151168,????? ??????????,1395,1,3,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
498552,e89bce4345cdec86c66ea2519fa7723d,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
498554,e89bce4345cdec86c66ea2519fa7723d,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
498555,e89bce4345cdec86c66ea2519fa7723d,23151282,????? ??? ????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
498556,e89bce4345cdec86c66ea2519fa7723d,23152149,???? ????? ????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
498557,e89bce4345cdec86c66ea2519fa7723d,23152150,????????? ????? ????,1395,2,1,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
498558,e89bce4345cdec86c66ea2519fa7723d,23151113,????????? ???????????,1395,2,1,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
499274,ba66a7a8789af1895766abc365653731,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499275,ba66a7a8789af1895766abc365653731,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499276,ba66a7a8789af1895766abc365653731,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499277,ba66a7a8789af1895766abc365653731,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499278,ba66a7a8789af1895766abc365653731,23105035,??????? ?????????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499279,ba66a7a8789af1895766abc365653731,23130010,????? ????? -2,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499280,ba66a7a8789af1895766abc365653731,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499281,ba66a7a8789af1895766abc365653731,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499282,ba66a7a8789af1895766abc365653731,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499284,ba66a7a8789af1895766abc365653731,24172029,??????? ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499285,ba66a7a8789af1895766abc365653731,23151271,??????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499286,ba66a7a8789af1895766abc365653731,23151124,?????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499287,ba66a7a8789af1895766abc365653731,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499289,ba66a7a8789af1895766abc365653731,23105057,?????????????  ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499290,ba66a7a8789af1895766abc365653731,23152116,???????? ? ???????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499291,ba66a7a8789af1895766abc365653731,23151191,???? ?????,1394,2,2,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499292,ba66a7a8789af1895766abc365653731,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499293,ba66a7a8789af1895766abc365653731,23151237,????? ????????? ????? ??? ????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499294,ba66a7a8789af1895766abc365653731,23111037,????????? ?????? ???? ????? - 1,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499297,ba66a7a8789af1895766abc365653731,23151146,??????? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499298,ba66a7a8789af1895766abc365653731,23151180,????? ?????? ? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
499299,ba66a7a8789af1895766abc365653731,23153368,????????? ??????? ????? ???????,1395,1,1,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
499302,ba66a7a8789af1895766abc365653731,23153028,??????????? -1,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
499303,ba66a7a8789af1895766abc365653731,23151168,????? ??????????,1395,1,3,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
499304,ba66a7a8789af1895766abc365653731,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
499306,ba66a7a8789af1895766abc365653731,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
499307,ba66a7a8789af1895766abc365653731,23151282,????? ??? ????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
499308,ba66a7a8789af1895766abc365653731,23152025,?????  ?????  ???,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
499309,ba66a7a8789af1895766abc365653731,23152149,???? ????? ????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
499310,ba66a7a8789af1895766abc365653731,23152150,????????? ????? ????,1395,2,1,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
499311,ba66a7a8789af1895766abc365653731,23152296,????????? ???????? ????? ?? ??? ????????,1395,2,1,COM-HARD,1393,32,31,1/20/2017,1395/11/01,2-Mar
499725,e76060b681b7ede9b5da05ec54618eef,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499726,e76060b681b7ede9b5da05ec54618eef,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499727,e76060b681b7ede9b5da05ec54618eef,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499728,e76060b681b7ede9b5da05ec54618eef,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499729,e76060b681b7ede9b5da05ec54618eef,23105035,??????? ?????????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499730,e76060b681b7ede9b5da05ec54618eef,23130010,????? ????? -2,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499731,e76060b681b7ede9b5da05ec54618eef,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499732,e76060b681b7ede9b5da05ec54618eef,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499734,e76060b681b7ede9b5da05ec54618eef,24172029,??????? ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499735,e76060b681b7ede9b5da05ec54618eef,23151271,??????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499736,e76060b681b7ede9b5da05ec54618eef,23151124,?????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499737,e76060b681b7ede9b5da05ec54618eef,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499738,e76060b681b7ede9b5da05ec54618eef,23151077,????????? ?????????,1394,1,1,COM-HARD,1393,21,12,9/23/2015,1394/07/01,1-Feb
499740,e76060b681b7ede9b5da05ec54618eef,23105057,?????????????  ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499741,e76060b681b7ede9b5da05ec54618eef,23151191,???? ?????,1394,1,2,COM-HARD,1393,21,22,9/23/2015,1394/07/01,1-Feb
499742,e76060b681b7ede9b5da05ec54618eef,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499743,e76060b681b7ede9b5da05ec54618eef,23151237,????? ????????? ????? ??? ????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499744,e76060b681b7ede9b5da05ec54618eef,23153368,????????? ??????? ????? ???????,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499747,e76060b681b7ede9b5da05ec54618eef,24172029,??????? ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
499748,e76060b681b7ede9b5da05ec54618eef,23151146,??????? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499749,e76060b681b7ede9b5da05ec54618eef,24172029,??????? ??????,1395,1,3,COM-HARD,1393,31,21,9/22/2016,1395/07/01,1-Mar
499750,e76060b681b7ede9b5da05ec54618eef,23151044,??????? ???? ?? ? ??????????,1395,1,3,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
499753,e76060b681b7ede9b5da05ec54618eef,23152296,????????? ???????? ????? ?? ??? ????????,1395,1,1,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
499754,e76060b681b7ede9b5da05ec54618eef,23153028,??????????? -1,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
499755,e76060b681b7ede9b5da05ec54618eef,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
499757,e76060b681b7ede9b5da05ec54618eef,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
499758,e76060b681b7ede9b5da05ec54618eef,23151168,????? ??????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
499759,e76060b681b7ede9b5da05ec54618eef,23151282,????? ??? ????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
499760,e76060b681b7ede9b5da05ec54618eef,23152116,???????? ? ???????,1395,2,3,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
499761,e76060b681b7ede9b5da05ec54618eef,23152150,????????? ????? ????,1395,2,1,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
499762,e76060b681b7ede9b5da05ec54618eef,23151113,????????? ???????????,1395,2,1,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
499805,23017fcceb3794dba3b99a4334f45d36,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499806,23017fcceb3794dba3b99a4334f45d36,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499807,23017fcceb3794dba3b99a4334f45d36,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499808,23017fcceb3794dba3b99a4334f45d36,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
499809,23017fcceb3794dba3b99a4334f45d36,23105035,??????? ?????????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499810,23017fcceb3794dba3b99a4334f45d36,23130010,????? ????? -2,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499811,23017fcceb3794dba3b99a4334f45d36,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499812,23017fcceb3794dba3b99a4334f45d36,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499813,23017fcceb3794dba3b99a4334f45d36,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
499815,23017fcceb3794dba3b99a4334f45d36,24172029,??????? ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499816,23017fcceb3794dba3b99a4334f45d36,23151271,??????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499817,23017fcceb3794dba3b99a4334f45d36,23151124,?????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499818,23017fcceb3794dba3b99a4334f45d36,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499821,23017fcceb3794dba3b99a4334f45d36,23105057,?????????????  ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
499822,23017fcceb3794dba3b99a4334f45d36,23151191,???? ?????,1394,2,2,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499823,23017fcceb3794dba3b99a4334f45d36,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499824,23017fcceb3794dba3b99a4334f45d36,23153368,????????? ??????? ????? ???????,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499825,23017fcceb3794dba3b99a4334f45d36,23151248,??????????? ????? ??????,1394,2,3,COM-HARD,1393,22,31,1/21/2016,1394/11/01,2-Feb
499827,23017fcceb3794dba3b99a4334f45d36,23111037,????????? ?????? ???? ????? - 1,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499828,23017fcceb3794dba3b99a4334f45d36,23151146,??????? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
499829,23017fcceb3794dba3b99a4334f45d36,23151168,????? ??????????,1395,1,3,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
499830,23017fcceb3794dba3b99a4334f45d36,23151282,????? ??? ????,1395,1,3,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
499832,23017fcceb3794dba3b99a4334f45d36,23152058,????????? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
499833,23017fcceb3794dba3b99a4334f45d36,23152150,????????? ????? ????,1395,1,1,COM-HARD,1393,31,41,9/22/2016,1395/07/01,1-Mar
499834,23017fcceb3794dba3b99a4334f45d36,23151113,????????? ???????????,1395,1,1,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
499835,23017fcceb3794dba3b99a4334f45d36,23152116,???????? ? ???????,1395,1,3,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
499836,23017fcceb3794dba3b99a4334f45d36,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
499838,23017fcceb3794dba3b99a4334f45d36,23151237,????? ????????? ????? ??? ????????,1395,2,3,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
499839,23017fcceb3794dba3b99a4334f45d36,23152025,?????  ?????  ???,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
499840,23017fcceb3794dba3b99a4334f45d36,23152149,???? ????? ????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
499841,23017fcceb3794dba3b99a4334f45d36,23111106,????????? ?????????1,1395,2,1,COM-HARD,1393,32,31,1/20/2017,1395/11/01,2-Mar
499842,23017fcceb3794dba3b99a4334f45d36,23112096,????????? ?????  ????,1395,2,1,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
499843,23017fcceb3794dba3b99a4334f45d36,23151180,????? ?????? ? ???????,1395,2,3,COM-HARD,1393,32,31,1/20/2017,1395/11/01,2-Mar
500102,027b2f67415b559d4aea9cbfc18278bb,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500103,027b2f67415b559d4aea9cbfc18278bb,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500104,027b2f67415b559d4aea9cbfc18278bb,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500105,027b2f67415b559d4aea9cbfc18278bb,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500106,027b2f67415b559d4aea9cbfc18278bb,402,????? - 2,1393,2,4,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500107,027b2f67415b559d4aea9cbfc18278bb,23105035,??????? ?????????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500108,027b2f67415b559d4aea9cbfc18278bb,23130010,????? ????? -2,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500109,027b2f67415b559d4aea9cbfc18278bb,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500110,027b2f67415b559d4aea9cbfc18278bb,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500111,027b2f67415b559d4aea9cbfc18278bb,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500113,027b2f67415b559d4aea9cbfc18278bb,23151271,??????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500114,027b2f67415b559d4aea9cbfc18278bb,23151124,?????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500115,027b2f67415b559d4aea9cbfc18278bb,23151033,?????? ???? ???????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500117,027b2f67415b559d4aea9cbfc18278bb,23151191,???? ?????,1394,1,2,COM-HARD,1393,21,22,9/23/2015,1394/07/01,1-Feb
500118,027b2f67415b559d4aea9cbfc18278bb,23130010,????? ????? -2,1394,1,3,COM-HARD,1393,21,12,9/23/2015,1394/07/01,1-Feb
500119,027b2f67415b559d4aea9cbfc18278bb,23105057,?????????????  ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
500120,027b2f67415b559d4aea9cbfc18278bb,23151044,??????? ???? ?? ? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500121,027b2f67415b559d4aea9cbfc18278bb,23151237,????? ????????? ????? ??? ????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500122,027b2f67415b559d4aea9cbfc18278bb,23153368,????????? ??????? ????? ???????,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500125,027b2f67415b559d4aea9cbfc18278bb,24172029,??????? ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
500126,027b2f67415b559d4aea9cbfc18278bb,23151146,??????? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500127,027b2f67415b559d4aea9cbfc18278bb,23151180,????? ?????? ? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
500128,027b2f67415b559d4aea9cbfc18278bb,23152116,???????? ? ???????,1395,1,3,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
500130,027b2f67415b559d4aea9cbfc18278bb,23111037,????????? ?????? ???? ????? - 1,1395,1,1,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
500132,027b2f67415b559d4aea9cbfc18278bb,23152296,????????? ???????? ????? ?? ??? ????????,1395,1,1,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
500133,027b2f67415b559d4aea9cbfc18278bb,23153028,??????????? -1,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
500134,027b2f67415b559d4aea9cbfc18278bb,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
500136,027b2f67415b559d4aea9cbfc18278bb,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
500137,027b2f67415b559d4aea9cbfc18278bb,23151168,????? ??????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
500138,027b2f67415b559d4aea9cbfc18278bb,23151282,????? ??? ????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
500139,027b2f67415b559d4aea9cbfc18278bb,23152116,???????? ? ???????,1395,2,3,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
500140,027b2f67415b559d4aea9cbfc18278bb,23152150,????????? ????? ????,1395,2,1,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
500141,027b2f67415b559d4aea9cbfc18278bb,23151113,????????? ???????????,1395,2,1,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
500360,3c27124c14e71db1b507fc366fa91f28,251,???? ????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500361,3c27124c14e71db1b507fc366fa91f28,23105024,????? ????? -1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500362,3c27124c14e71db1b507fc366fa91f28,23151226,??????? ?????,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500363,3c27124c14e71db1b507fc366fa91f28,401,????? - 1,1393,1,3,COM-HARD,1393,11,11,9/23/2014,1393/07/01,1-Jan
500364,3c27124c14e71db1b507fc366fa91f28,23105035,??????? ?????????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500365,3c27124c14e71db1b507fc366fa91f28,23130010,????? ????? -2,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500366,3c27124c14e71db1b507fc366fa91f28,23151077,????????? ?????????,1393,2,1,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500367,3c27124c14e71db1b507fc366fa91f28,23151022,????? ???????? ? ?????? ????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500369,3c27124c14e71db1b507fc366fa91f28,23151066,??????? ?????,1393,2,3,COM-HARD,1393,12,12,1/21/2015,1393/11/01,2-Jan
500370,3c27124c14e71db1b507fc366fa91f28,24172029,??????? ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500371,3c27124c14e71db1b507fc366fa91f28,23151271,??????? ????????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500372,3c27124c14e71db1b507fc366fa91f28,23151066,??????? ?????,1394,1,3,COM-HARD,1393,21,12,9/23/2015,1394/07/01,1-Feb
500373,3c27124c14e71db1b507fc366fa91f28,23151022,????? ???????? ? ?????? ????,1394,1,3,COM-HARD,1393,21,12,9/23/2015,1394/07/01,1-Feb
500375,3c27124c14e71db1b507fc366fa91f28,23105057,?????????????  ??????,1394,1,3,COM-HARD,1393,21,21,9/23/2015,1394/07/01,1-Feb
500376,3c27124c14e71db1b507fc366fa91f28,23151191,???? ?????,1394,1,2,COM-HARD,1393,21,22,9/23/2015,1394/07/01,1-Feb
500377,3c27124c14e71db1b507fc366fa91f28,24172029,??????? ??????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
500378,3c27124c14e71db1b507fc366fa91f28,23151033,?????? ???? ???????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
500379,3c27124c14e71db1b507fc366fa91f28,23151124,?????? ????????,1394,2,3,COM-HARD,1393,22,21,1/21/2016,1394/11/01,2-Feb
500381,3c27124c14e71db1b507fc366fa91f28,23111037,????????? ?????? ???? ????? - 1,1394,2,1,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500382,3c27124c14e71db1b507fc366fa91f28,23151146,??????? ??????????,1394,2,3,COM-HARD,1393,22,22,1/21/2016,1394/11/01,2-Feb
500383,3c27124c14e71db1b507fc366fa91f28,23151044,??????? ???? ?? ? ??????????,1395,1,3,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
500384,3c27124c14e71db1b507fc366fa91f28,23152058,????????? ???????,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
500386,3c27124c14e71db1b507fc366fa91f28,23153028,??????????? -1,1395,1,3,COM-HARD,1393,31,31,9/22/2016,1395/07/01,1-Mar
500387,3c27124c14e71db1b507fc366fa91f28,23152116,???????? ? ???????,1395,1,3,COM-HARD,1393,31,22,9/22/2016,1395/07/01,1-Mar
500388,3c27124c14e71db1b507fc366fa91f28,23151088,???? ????? ????? ???? ? ???,1395,1,2,COM-HARD,1393,31,32,9/22/2016,1395/07/01,1-Mar
500389,3c27124c14e71db1b507fc366fa91f28,24172029,??????? ??????,1395,1,3,COM-HARD,1393,31,21,9/22/2016,1395/07/01,1-Mar
500390,3c27124c14e71db1b507fc366fa91f28,23151157,???? ??? ?????????,1395,2,3,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
500391,3c27124c14e71db1b507fc366fa91f28,23151237,????? ????????? ????? ??? ????????,1395,2,3,COM-HARD,1393,32,22,1/20/2017,1395/11/01,2-Mar
500392,3c27124c14e71db1b507fc366fa91f28,23151282,????? ??? ????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
500393,3c27124c14e71db1b507fc366fa91f28,23152149,???? ????? ????????,1395,2,3,COM-HARD,1393,32,32,1/20/2017,1395/11/01,2-Mar
500394,3c27124c14e71db1b507fc366fa91f28,23152150,????????? ????? ????,1395,2,1,COM-HARD,1393,32,41,1/20/2017,1395/11/01,2-Mar
